loan_id,maturity_date,customer_id,application_date,disburse_date,pledge_date,product_type,loan_grade,lender,facility,total_fees,total_other,total_interest,credit_bureau_score,term,frequency,interest_rate,disburse_principal,outstanding_balance,currency,dpd,ratio_paid,loan_status,amount_buckets,company,loan_counts,term_buckets,location_state_province
ABF - DSB0031-001,2023-02-15,CLI2165,,2023-01-09,,factoring,,,,6.42,0.0,52.41,,37,One-time,0.663,875.94,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,1,31-45 Days,La Libertad
ABF - DSB0031-002,2023-02-03,CLI2165,,2023-01-09,,factoring,,,,6.85,0.0,37.33,,25,One-time,0.689,935.8,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,21-30 Days,La Libertad
ABF - DSB0032-001,2023-02-06,CLI0786,,2023-01-09,,factoring,,,,13.27,0.0,60.74,,28,One-time,0.948,1017.54,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,1,21-30 Days,San Salvador
ABF - DSB0033-001,2023-01-24,CLI2537,,2023-01-10,,factoring,,,,0.54,0.0,3.5,,14,One-time,0.831,126.79,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,11-20 Days,San Salvador
ABF - DSB0033-002,2023-01-24,CLI2537,,2023-01-10,,factoring,,,,4.93,0.0,32.2,,14,One-time,0.83,1166.51,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,2,11-20 Days,San Salvador
ABF - DSB0033-003,2023-02-02,CLI2537,,2023-01-10,,factoring,,,,0.96,0.0,9.07,,23,One-time,0.697,228.23,0.0,USD,0,1.0,Complete,0-0.5K,ABF,3,21-30 Days,San Salvador
ABF - DSB0033-004,2023-02-02,CLI2537,,2023-01-10,,factoring,,,,1.07,0.0,10.08,,23,One-time,0.698,253.59,0.0,USD,0,1.0,Complete,0-0.5K,ABF,4,21-30 Days,San Salvador
ABF - DSB0033-005,2023-02-22,CLI2537,,2023-01-10,,factoring,,,,3.75,0.0,52.92,,43,One-time,0.542,887.56,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0033-006,2023-02-22,CLI2537,,2023-01-10,,factoring,,,,8.44,0.0,119.15,,43,One-time,0.542,1998.28,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0033-007,2023-02-22,CLI2537,,2023-01-10,,factoring,,,,6.86,0.0,96.77,,43,One-time,0.542,1622.97,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0034-001,2023-02-17,CLI1467,,2023-01-11,,factoring,,,,26.55,0.0,327.95,,37,One-time,0.681,5132.1,0.0,USD,0,1.0,Complete,5K-10K,ABF,1,31-45 Days,La Libertad
ABF - DSB0035-001,2023-02-24,CLI2043,,2023-01-11,,factoring,,,,1.68,0.0,29.36,,44,One-time,0.559,460.26,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0035-002,2023-03-07,CLI2043,,2023-01-11,,factoring,,,,1.89,0.0,44.24,,55,One-time,0.589,520.09,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0035-003,2023-02-13,CLI2043,,2023-01-11,,factoring,,,,2.1,0.0,36.75,,33,One-time,0.746,576.09,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0035-004,2023-02-13,CLI2043,,2023-01-11,,factoring,,,,5.45,0.0,95.45,,33,One-time,0.746,1496.35,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0035-005,2023-02-13,CLI2043,,2023-01-11,,factoring,,,,2.16,0.0,37.77,,33,One-time,0.746,592.07,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0036-001,2023-02-27,CLI0864,,2023-01-12,,factoring,,,,0.35,0.0,3.39,,46,One-time,1.044,28.42,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,46-60 Days,San Salvador
ABF - DSB0036-002,2023-02-03,CLI0864,,2023-01-12,,factoring,,,,3.45,0.0,16.75,,22,One-time,1.193,280.9,0.0,USD,0,1.0,Complete,0-0.5K,ABF,2,21-30 Days,San Salvador
ABF - DSB0036-003,2023-04-14,CLI0864,,2023-01-12,,factoring,,,,4.01,0.0,58.4,,92,One-time,0.759,326.38,0.0,USD,0,1.0,Complete,0-0.5K,ABF,3,91-120 Days,San Salvador
ABF - DSB0036-004,2023-02-27,CLI0864,,2023-01-12,,factoring,,,,1.05,0.0,10.17,,46,One-time,1.044,85.26,0.0,USD,0,1.0,Complete,0-0.5K,ABF,4,46-60 Days,San Salvador
ABF - DSB0037-001,2023-03-09,CLI2520,,2023-01-12,,factoring,,,,8.22,0.0,171.76,,56,One-time,0.61,1923.01,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,1,46-60 Days,San Salvador
ABF - DSB0037-002,2023-02-15,CLI2520,,2023-01-12,,factoring,,,,3.83,0.0,60.0,,34,One-time,0.765,895.67,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,31-45 Days,San Salvador
ABF - DSB0037-003,2023-02-06,CLI2520,,2023-01-12,,factoring,,,,1.22,0.0,12.71,,25,One-time,0.715,284.64,0.0,USD,0,1.0,Complete,0-0.5K,ABF,3,21-30 Days,San Salvador
ABF - DSB0038-001,2023-02-24,CLI2038,,2023-01-13,,factoring,,,,5.02,0.0,68.04,,42,One-time,0.663,958.23,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,31-45 Days,San Salvador
ABF - DSB0038A-002,2023-02-24,CLI2038,,2023-01-13,,factoring,,,,8.25,0.0,111.89,,42,One-time,0.663,1575.76,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,3,31-45 Days,San Salvador
ABF - DSB0039-001,2023-03-02,CLI2537,,2023-01-13,,factoring,,,,5.61,0.0,127.68,,48,One-time,0.666,1522.46,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,46-60 Days,San Salvador
ABF - DSB0039-002,2023-03-02,CLI2537,,2023-01-13,,factoring,,,,16.09,0.0,366.02,,48,One-time,0.666,4364.37,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,5-10,46-60 Days,San Salvador
ABF - DSB0039-003,2023-03-02,CLI2537,,2023-01-13,,factoring,,,,0.84,0.0,19.15,,48,One-time,0.666,228.37,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,46-60 Days,San Salvador
ABF - DSB0039-004,2023-03-02,CLI2537,,2023-01-13,,factoring,,,,13.75,0.0,312.82,,48,One-time,0.666,3730.02,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0039-005,2023-03-02,CLI2537,,2023-01-13,,factoring,,,,6.18,0.0,140.45,,48,One-time,0.666,1674.7,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,46-60 Days,San Salvador
ABF - DSB0040-001,2023-02-27,CLI2076,,2023-01-13,,factoring,,,,6.64,0.0,53.63,,45,One-time,0.65,752.2,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,1,31-45 Days,San Salvador
ABF - DSB0040-002,2023-02-27,CLI2076,,2023-01-13,,factoring,,,,6.64,0.0,53.63,,45,One-time,0.65,752.2,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,31-45 Days,San Salvador
ABF - DSB0041-001,2023-02-20,CLI2532,,2023-01-13,,factoring,,,,8.85,0.0,30.0,,38,One-time,0.899,415.0,0.0,USD,0,1.0,Complete,0-0.5K,ABF,2,31-45 Days,San Salvador
ABF - DSB0042-001,2023-02-09,CLI0818,,2023-01-14,,factoring,,,,6.54,0.0,77.58,,26,One-time,0.605,1953.56,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,1,21-30 Days,San Salvador
ABF - DSB0042-002,2023-01-30,CLI0818,,2023-01-14,,factoring,,,,27.24,0.0,322.98,,16,One-time,0.982,8133.38,0.0,USD,0,1.0,Complete,5K-10K,ABF,2,11-20 Days,San Salvador
ABF - DSB0042-003,2023-01-31,CLI0818,,2023-01-14,,factoring,,,,8.69,0.0,103.04,,17,One-time,0.925,2594.86,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,3,11-20 Days,San Salvador
ABF - DSB0043-001,2023-02-15,CLI2165,,2023-01-14,,factoring,,,,5.97,0.0,86.5,,32,One-time,0.727,1450.87,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,3,31-45 Days,La Libertad
ABF - DSB0043-002,2023-02-15,CLI2165,,2023-01-14,,factoring,,,,4.71,0.0,68.19,,32,One-time,0.727,1143.81,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,4,31-45 Days,La Libertad
ABF - DSB0043-003,2023-02-15,CLI2165,,2023-01-14,,factoring,,,,2.09,0.0,30.2,,32,One-time,0.727,506.65,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,31-45 Days,La Libertad
ABF - DSB0043-004,2023-02-15,CLI2165,,2023-01-14,,factoring,,,,10.11,0.0,146.45,,32,One-time,0.727,2456.49,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,La Libertad
ABF - DSB0043-005,2023-02-01,CLI2165,,2023-01-14,,factoring,,,,3.67,0.0,35.39,,18,One-time,0.889,890.51,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,11-20 Days,La Libertad
ABF - DSB0044-001,2023-02-15,CLI0999,,2023-01-14,,factoring,,,,9.13,0.0,258.29,,32,One-time,0.702,4342.42,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,1,31-45 Days,San Salvador
ABF - DSB0044-002,2023-02-15,CLI0999,,2023-01-14,,factoring,,,,74.94,0.0,2120.97,,32,One-time,0.702,35657.59,0.0,USD,0,1.0,Complete,10K-50K,ABF,2,31-45 Days,San Salvador
ABF - DSB0045-001,2023-01-31,CLI1467,,2023-01-14,,factoring,,,,13.27,0.0,136.45,,17,One-time,1.003,3206.69,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,2,11-20 Days,La Libertad
ABF - DSB0046-001,2023-02-15,CLI0134,,2023-01-14,,factoring,,,,26.55,0.0,431.22,,32,One-time,0.859,6079.0,0.0,USD,0,1.0,Complete,5K-10K,ABF,1,31-45 Days,San Salvador
ABF - DSB0048-001,2023-01-30,CLI0240,,2023-01-16,,factoring,,,,13.27,0.0,26.65,,14,One-time,1.102,944.55,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,11-20 Days,San Salvador
ABF - DSB0049-001,2023-02-15,CLI1314,,2023-01-16,,factoring,,,,13.27,0.0,63.31,,30,One-time,0.7,1330.41,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,1,21-30 Days,San Salvador
ABF - DSB0050-001,2023-03-09,CLI2520,,2023-01-16,,factoring,,,,13.27,0.0,128.82,,52,One-time,0.695,1434.23,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,4,46-60 Days,San Salvador
ABF - DSB0051-001,2023-03-16,CLI0211,,2023-01-16,,factoring,,,,8.85,0.0,75.37,,59,One-time,0.826,630.65,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,46-60 Days,Ahuachapán
ABF - DSB0052-001,2023-02-22,CLI2043,,2023-01-16,,factoring,,,,0.42,0.0,4.58,,37,One-time,0.689,71.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0052-002,2023-02-18,CLI2043,,2023-01-16,,factoring,,,,0.65,0.0,7.15,,33,One-time,0.771,111.88,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0052-003,2023-03-07,CLI2043,,2023-01-16,,factoring,,,,1.75,0.0,25.67,,50,One-time,0.665,301.04,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0052-004,2023-02-22,CLI2043,,2023-01-16,,factoring,,,,0.32,0.0,3.51,,37,One-time,0.688,54.89,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0052-005,2023-02-22,CLI2043,,2023-01-16,,factoring,,,,2.05,0.0,22.61,,37,One-time,0.688,353.52,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0052-006,2023-03-07,CLI2043,,2023-01-16,,factoring,,,,1.68,0.0,24.7,,50,One-time,0.665,289.68,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0052-007,2023-02-20,CLI2043,,2023-01-16,,factoring,,,,2.44,0.0,26.83,,35,One-time,0.728,419.6,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0052-008,2023-03-07,CLI2043,,2023-01-16,,factoring,,,,3.97,0.0,58.29,,50,One-time,0.665,683.62,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0053-001,2023-02-28,CLI1070,,2023-01-17,,factoring,,,,11.87,0.0,86.95,,42,One-time,0.634,1355.3,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0053-002,2023-02-28,CLI1070,,2023-01-17,,factoring,,,,1.4,0.0,10.29,,42,One-time,0.633,160.38,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,31-45 Days,San Salvador
ABF - DSB0054-001,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,1.64,0.0,31.73,,38,One-time,0.644,497.61,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-002,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.71,0.0,13.83,,38,One-time,0.644,216.96,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-003,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.73,0.0,14.12,,38,One-time,0.644,221.5,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-004,2023-03-03,CLI2174,,2023-01-17,,factoring,,,,0.95,0.0,18.43,,45,One-time,0.544,289.09,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-005,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.41,0.0,7.99,,38,One-time,0.644,125.28,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-006,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,1.06,0.0,20.63,,38,One-time,0.644,323.54,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-007,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.52,0.0,10.05,,38,One-time,0.644,157.67,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-008,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.58,0.0,11.29,,38,One-time,0.644,177.03,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-009,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.14,0.0,2.75,,38,One-time,0.645,43.06,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-010,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.05,0.0,1.05,,38,One-time,0.644,16.4,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-011,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,0.2,0.0,3.97,,38,One-time,0.644,62.2,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-012,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,3.08,0.0,59.72,,38,One-time,0.644,936.48,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-013,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,1.14,0.0,22.18,,38,One-time,0.644,347.87,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0054-014,2023-02-24,CLI2174,,2023-01-17,,factoring,,,,2.04,0.0,39.57,,38,One-time,0.644,620.6,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0055-001,2023-04-21,CLI2452,,2023-01-17,,factoring,,,,13.27,0.0,206.5,,94,One-time,0.689,1238.75,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,91-120 Days,San Salvador
ABF - DSB0056-001,2023-02-17,CLI0581,,2023-01-17,,factoring,,,,13.27,0.0,172.25,,31,One-time,0.81,2696.29,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,1,31-45 Days,San Salvador
ABF - DSB0057-001,2023-02-24,CLI0240,,2023-01-18,,factoring,,,,13.27,0.0,168.3,,37,One-time,0.714,2509.5,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,3,31-45 Days,San Salvador
ABF - DSB0058-001,2023-02-02,CLI2550,,2023-01-18,,factoring,,,,2.38,0.0,6.22,,15,One-time,1.003,208.63,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,11-20 Days,San Salvador
ABF - DSB0058-002,2023-02-02,CLI2550,,2023-01-18,,factoring,,,,0.14,0.0,0.35,,15,One-time,1.005,11.86,0.0,USD,0,1.0,Complete,0-0.5K,ABF,2,11-20 Days,San Salvador
ABF - DSB0058-003,2023-02-02,CLI2550,,2023-01-18,,factoring,,,,1.12,0.0,2.94,,15,One-time,1.002,98.62,0.0,USD,0,1.0,Complete,0-0.5K,ABF,3,11-20 Days,San Salvador
ABF - DSB0058-004,2023-02-02,CLI2550,,2023-01-18,,factoring,,,,2.84,0.0,7.43,,15,One-time,1.002,249.4,0.0,USD,0,1.0,Complete,0-0.5K,ABF,4,11-20 Days,San Salvador
ABF - DSB0058-005,2023-02-17,CLI2550,,2023-01-18,,factoring,,,,0.97,0.0,5.09,,30,One-time,0.864,85.35,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB0058-006,2023-02-17,CLI2550,,2023-01-18,,factoring,,,,1.4,0.0,7.35,,30,One-time,0.864,123.28,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,21-30 Days,San Salvador
ABF - DSB0059-001,2023-02-17,CLI0716,,2023-01-18,,factoring,,,,13.27,0.0,144.08,,30,One-time,0.565,3386.83,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,1,21-30 Days,San Salvador
ABF - DSB0060-001,2023-02-03,CLI0557,,2023-01-18,,factoring,,,,42.48,0.0,369.24,,16,One-time,1.012,9285.53,0.0,USD,0,1.0,Complete,5K-10K,ABF,1,11-20 Days,La Libertad
ABF - DSB0061-001,2023-03-07,CLI0240,,2023-01-19,,factoring,,,,13.27,0.0,89.28,,47,One-time,0.805,989.4,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,4,46-60 Days,San Salvador
ABF - DSB0062-001,2023-01-27,CLI2520,,2023-01-19,,factoring,,,,42.48,0.0,253.54,,8,One-time,1.488,9079.43,0.0,USD,0,1.0,Complete,5K-10K,ABF,5-10,0-10 Days,San Salvador
ABF - DSB0063-001,2023-02-10,CLI1635,,2023-01-19,,factoring,,,,13.27,0.0,51.26,,22,One-time,1.25,856.39,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,1,21-30 Days,San Salvador
ABF - DSB0064-001,2023-03-07,CLI0864,,2023-01-20,,factoring,,,,6.9,0.0,61.6,,46,One-time,1.054,515.8,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,46-60 Days,San Salvador
ABF - DSB0064-002,2023-03-27,CLI0864,,2023-01-20,,factoring,,,,2.76,0.0,30.8,,66,One-time,0.9,206.32,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,61-90 Days,San Salvador
ABF - DSB0064-003,2023-03-27,CLI0864,,2023-01-20,,factoring,,,,2.51,0.0,28.0,,66,One-time,0.9,187.56,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,61-90 Days,San Salvador
ABF - DSB0064-004,2023-03-24,CLI0864,,2023-01-20,,factoring,,,,1.09,0.0,12.18,,63,One-time,0.942,81.61,0.0,USD,0,1.0,Complete,0-0.5K,ABF,5-10,61-90 Days,San Salvador
ABF - DSB0065-001,2023-02-22,CLI2043,,2023-01-20,,factoring,,,,0.25,0.0,3.86,,33,One-time,0.752,60.49,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0065-002,2023-03-07,CLI2043,,2023-01-20,,factoring,,,,2.09,0.0,42.39,,46,One-time,0.709,498.03,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0065-003,2023-03-07,CLI2043,,2023-01-20,,factoring,,,,3.21,0.0,64.91,,46,One-time,0.709,762.68,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0065-004,2023-03-07,CLI2043,,2023-01-20,,factoring,,,,2.22,0.0,44.96,,46,One-time,0.709,528.22,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,46-60 Days,La Libertad
ABF - DSB0065-005,2023-02-25,CLI2043,,2023-01-20,,factoring,,,,1.77,0.0,26.79,,36,One-time,0.69,419.76,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0065-006,2023-02-25,CLI2043,,2023-01-20,,factoring,,,,0.52,0.0,7.9,,36,One-time,0.69,123.8,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0065-007,2023-02-25,CLI2043,,2023-01-20,,factoring,,,,0.55,0.0,8.37,,36,One-time,0.689,131.2,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0065-008,2023-02-25,CLI2043,,2023-01-20,,factoring,,,,1.91,0.0,28.94,,36,One-time,0.69,453.37,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0065-009,2023-02-25,CLI2043,,2023-01-20,,factoring,,,,0.75,0.0,11.33,,36,One-time,0.69,177.5,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,31-45 Days,La Libertad
ABF - DSB0066-001,2023-04-25,CLI2557,,2023-01-20,,factoring,,,,13.27,0.0,543.46,,95,One-time,0.698,3064.59,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,1,91-120 Days,San Salvador
ABF - DSB0067-001,2023-02-17,CLI1970,,2023-01-20,,factoring,,,,3.52,0.0,36.56,,28,One-time,0.568,920.24,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0067-002,2023-02-10,CLI1970,,2023-01-20,,factoring,,,,0.97,0.0,10.04,,21,One-time,0.757,252.8,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0067-003,2023-02-17,CLI1970,,2023-01-20,,factoring,,,,2.48,0.0,25.72,,28,One-time,0.568,647.25,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0067-004,2023-02-17,CLI1970,,2023-01-20,,factoring,,,,1.65,0.0,17.18,,28,One-time,0.568,432.48,0.0,USD,0,1.0,Complete,0-0.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0067-005,2023-02-24,CLI1970,,2023-01-20,,factoring,,,,2.5,0.0,38.93,,35,One-time,0.661,653.23,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0067-006,2023-03-06,CLI1970,,2023-01-20,,factoring,,,,4.61,0.0,71.85,,45,One-time,0.514,1205.6,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0067-007,2023-02-10,CLI1970,,2023-01-20,,factoring,,,,4.51,0.0,46.8,,21,One-time,0.757,1177.91,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,11+,21-30 Days,San Salvador
ABF - DSB0067-008,2023-02-20,CLI1970,,2023-01-20,,factoring,,,,2.51,0.0,39.13,,31,One-time,0.747,656.58,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0067-009,2023-02-23,CLI1970,,2023-01-20,,factoring,,,,3.8,0.0,59.27,,34,One-time,0.681,994.52,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,11+,31-45 Days,San Salvador
ABF - DSB0068-001,2023-03-31,CLI2520,,2023-01-21,,factoring,,,,7.38,0.0,125.24,,69,One-time,0.627,1118.82,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,61-90 Days,San Salvador
ABF - DSB0068-002,2023-03-23,CLI2520,,2023-01-21,,factoring,,,,5.89,0.0,100.0,,61,One-time,0.709,893.34,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,5-10,61-90 Days,San Salvador
ABF - DSB0069-001,2023-02-21,CLI2165,,2023-01-21,,factoring,,,,13.27,0.0,88.14,,31,One-time,0.812,1470.39,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,5-10,31-45 Days,La Libertad
ABF - DSB0070-001,2023-02-24,CLI0558,,2023-01-24,,factoring,,,,9.97,0.0,218.4,,31,One-time,0.872,3082.73,0.0,USD,0,1.0,Complete,2.5K-5K,ABF,1,31-45 Days,San Salvador
ABF - DSB0070-002,2023-04-19,CLI0558,,2023-01-24,,factoring,,,,3.3,0.0,144.48,,85,One-time,0.622,1019.67,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,2,61-90 Days,San Salvador
ABF - DSB0071-001,2023-03-23,CLI0554,,2023-01-23,,factoring,,,,8.85,0.0,40.15,,59,One-time,0.728,416.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,46-60 Days,Not Provided
ABF - DSB0072-001,2023-03-18,CLI1354,,2023-01-23,,factoring,,,,3.41,0.0,35.23,,54,One-time,0.884,295.57,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,46-60 Days,San Salvador
ABF - DSB0072-002,2023-07-10,CLI1354,,2023-01-23,,factoring,,,,5.44,0.0,84.33,,168,One-time,0.413,471.7,0.0,USD,0,1.0,Complete,0-0.5K,ABF,2,121-180 Days,San Salvador
ABF - DSB0073-001,2023-02-27,CLI0241,,2023-01-23,,factoring,,,,2.67,0.0,28.38,,35,One-time,0.812,398.96,0.0,USD,0,1.0,Complete,0-0.5K,ABF,1,31-45 Days,San Salvador
ABF - DSB0073-002,2023-02-17,CLI0241,,2023-01-23,,factoring,,,,4.58,0.0,32.48,,25,One-time,0.79,685.02,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,2,21-30 Days,San Salvador
ABF - DSB0073-003,2023-02-17,CLI0241,,2023-01-23,,factoring,,,,4.88,0.0,34.55,,25,One-time,0.79,728.6,0.0,USD,0,1.0,Complete,0.5K-1K,ABF,3,21-30 Days,San Salvador
ABF - DSB0073-004,2023-02-10,CLI0241,,2023-01-23,,factoring,,,,1.14,0.0,8.06,,18,One-time,1.097,170.07,0.0,USD,0,1.0,Complete,0-0.5K,ABF,4,11-20 Days,San Salvador
ABF - DSB0074-001,2023-02-03,CLI2509,,2023-01-23,,factoring,,,,13.27,0.0,54.0,,11,One-time,1.226,1821.0,0.0,USD,0,1.0,Complete,1K-2.5K,ABF,2,11-20 Days,Cuscatlán
